model,index,guid,title,inference_time_seconds,file,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,bertscore_precision,bertscore_recall,bertscore_f1,entity_supported,entity_total,entity_precision,number_supported,number_total,number_consistency,nli_claim_count,nli_contradiction_count,nli_hallucination_count,nli_contradiction_prob_sum,nli_entailment_prob_sum,contradiction_rate,hallucination_rate,mean_contradiction_probability,mean_entailment_probability
thnhan/sft_model,114,114,,7.2663,results\sft_model\00114_guid-114_untitled.txt,0.5340909090909091,0.3671875,0.4351851851851852,0.2988505747126437,0.2047244094488189,0.24299065420560748,0.3522727272727273,0.2421875,0.28703703703703703,0.9015160202980042,0.8905631899833679,0.8960061073303223,0,0,nan,0,0,nan,3,0,2,0.0007462501525878906,0.9867143630981445,0.0,0.6666666666666666,0.0002487500508626302,0.32890478769938153
thnhan/sft_model,115,115,,7.5085,results\sft_model\00115_guid-115_untitled.txt,0.36666666666666664,0.375,0.37078651685393255,0.21348314606741572,0.21839080459770116,0.21590909090909088,0.17777777777777778,0.18181818181818182,0.1797752808988764,0.8758087158203125,0.8834404945373535,0.8796080946922302,3,3,1.0,0,0,nan,4,0,1,0.0006707906723022461,3.02239990234375,0.0,0.25,0.00016769766807556152,0.7555999755859375
thnhan/sft_model,116,116,,5.6785,results\sft_model\00116_guid-116_untitled.txt,0.45454545454545453,0.3157894736842105,0.3726708074534162,0.23076923076923078,0.1595744680851064,0.18867924528301888,0.24242424242424243,0.16842105263157894,0.1987577639751553,0.889020562171936,0.8758764266967773,0.8823995590209961,0,0,nan,0,0,nan,4,0,1,0.002406001091003418,2.9909310340881348,0.0,0.25,0.0006015002727508545,0.7477327585220337
thnhan/sft_model,117,117,,5.8205,results\sft_model\00117_guid-117_untitled.txt,0.5375,0.33076923076923076,0.4095238095238095,0.26582278481012656,0.16279069767441862,0.20192307692307693,0.3875,0.23846153846153847,0.29523809523809524,0.8963954448699951,0.8717501163482666,0.8839010000228882,4,6,0.6666666666666666,2,2,1.0,3,0,1,0.0021413564682006836,1.5502605438232422,0.0,0.3333333333333333,0.0007137854894002279,0.5167535146077474
thnhan/sft_model,118,118,,6.1896,results\sft_model\00118_guid-118_untitled.txt,0.6323529411764706,0.31851851851851853,0.4236453201970443,0.417910447761194,0.208955223880597,0.2786069651741293,0.45588235294117646,0.22962962962962963,0.3054187192118227,0.9147049188613892,0.8795833587646484,0.8968003988265991,1,1,1.0,1,1,1.0,3,0,0,0.0004925727844238281,2.99658203125,0.0,0.0,0.00016419092814127603,0.9988606770833334
thnhan/sft_model,119,119,,5.2346,results\sft_model\00119_guid-119_untitled.txt,0.6136363636363636,0.5046728971962616,0.5538461538461538,0.39080459770114945,0.32075471698113206,0.35233160621761656,0.4318181818181818,0.35514018691588783,0.3897435897435897,0.9324783086776733,0.8975625038146973,0.9146873354911804,3,4,0.75,3,3,1.0,4,1,1,0.9775170087814331,3.0011749267578125,0.25,0.25,0.24437925219535828,0.7502937316894531
thnhan/sft_model,120,120,,5.4283,results\sft_model\00120_guid-120_untitled.txt,0.6785714285714286,0.456,0.5454545454545455,0.39759036144578314,0.2661290322580645,0.3188405797101449,0.42857142857142855,0.288,0.34449760765550236,0.9283823370933533,0.8962330222129822,0.9120244383811951,2,3,0.6666666666666666,1,1,1.0,3,0,1,0.0003903508186340332,1.9919452667236328,0.0,0.3333333333333333,0.00013011693954467773,0.6639817555745443
thnhan/sft_model,121,121,,5.8316,results\sft_model\00121_guid-121_untitled.txt,0.5,0.29285714285714287,0.36936936936936937,0.24691358024691357,0.14388489208633093,0.1818181818181818,0.3170731707317073,0.18571428571428572,0.23423423423423423,0.900551438331604,0.8591389656066895,0.8793578743934631,2,3,0.6666666666666666,0,0,nan,3,0,3,0.008184432983398438,0.0555267333984375,0.0,1.0,0.002728144327799479,0.0185089111328125
thnhan/sft_model,122,122,,4.8947,results\sft_model\00122_guid-122_untitled.txt,0.47126436781609193,0.3253968253968254,0.3849765258215963,0.26744186046511625,0.184,0.21800947867298578,0.3448275862068966,0.23809523809523808,0.2816901408450704,0.8969420194625854,0.864911675453186,0.880635678768158,1,2,0.5,3,3,1.0,4,0,3,0.0251617431640625,0.7982468605041504,0.0,0.75,0.006290435791015625,0.1995617151260376
thnhan/sft_model,123,123,,6.3532,results\sft_model\00123_guid-123_untitled.txt,0.5,0.39215686274509803,0.4395604395604396,0.31645569620253167,0.24752475247524752,0.2777777777777778,0.4,0.3137254901960784,0.3516483516483516,0.9075645208358765,0.8828529119491577,0.8950381875038147,5,6,0.8333333333333334,3,3,1.0,6,2,5,1.6596283912658691,1.2067937850952148,0.3333333333333333,0.8333333333333334,0.27660473187764484,0.20113229751586914
thnhan/sft_model,124,124,,5.0187,results\sft_model\00124_guid-124_untitled.txt,0.5737704918032787,0.4069767441860465,0.47619047619047616,0.2833333333333333,0.2,0.23448275862068968,0.47540983606557374,0.3372093023255814,0.3945578231292517,0.905300498008728,0.8932600617408752,0.8992399573326111,1,2,0.5,3,3,1.0,3,0,0,0.0023105740547180176,2.45947265625,0.0,0.0,0.0007701913515726725,0.81982421875
thnhan/sft_model,125,125,,6.3279,results\sft_model\00125_guid-125_untitled.txt,0.31521739130434784,0.29292929292929293,0.30366492146596863,0.13186813186813187,0.12244897959183673,0.12698412698412698,0.16304347826086957,0.15151515151515152,0.1570680628272251,0.8685879707336426,0.861899733543396,0.8652309775352478,0,0,nan,0,0,nan,4,0,3,0.002896130084991455,1.0112384557724,0.0,0.75,0.0007240325212478638,0.2528096139431
thnhan/sft_model,126,126,,4.9429,results\sft_model\00126_guid-126_untitled.txt,0.463768115942029,0.27350427350427353,0.34408602150537637,0.23529411764705882,0.13793103448275862,0.17391304347826086,0.2608695652173913,0.15384615384615385,0.1935483870967742,0.8790143132209778,0.8578634262084961,0.8683100938796997,0,1,0.0,0,0,nan,4,0,1,0.0008932948112487793,2.992237091064453,0.0,0.25,0.00022332370281219482,0.7480592727661133
thnhan/sft_model,127,127,,7.0336,results\sft_model\00127_guid-127_untitled.txt,0.5686274509803921,0.42962962962962964,0.48945147679324896,0.2376237623762376,0.1791044776119403,0.2042553191489362,0.2549019607843137,0.1925925925925926,0.21940928270042193,0.892568826675415,0.8900208473205566,0.8912929892539978,2,2,1.0,0,0,nan,4,0,4,0.003124833106994629,0.06568241119384766,0.0,1.0,0.0007812082767486572,0.016420602798461914
thnhan/sft_model,128,128,,6.617,results\sft_model\00128_guid-128_untitled.txt,0.4069767441860465,0.26717557251908397,0.32258064516129037,0.2,0.13076923076923078,0.15813953488372093,0.3023255813953488,0.1984732824427481,0.23963133640552994,0.8750420212745667,0.8635135293006897,0.8692395687103271,1,1,1.0,0,0,nan,4,0,2,0.001684725284576416,1.7624101638793945,0.0,0.5,0.000421181321144104,0.44060254096984863
thnhan/sft_model,129,129,,7.0478,results\sft_model\00129_guid-129_untitled.txt,0.5609756097560976,0.35658914728682173,0.4360189573459716,0.2962962962962963,0.1875,0.22966507177033493,0.35365853658536583,0.2248062015503876,0.27488151658767773,0.8929579854011536,0.8704795837402344,0.8815755248069763,2,2,1.0,2,2,1.0,4,1,3,0.5451458692550659,1.1396374702453613,0.25,0.75,0.13628646731376648,0.28490936756134033
thnhan/sft_model,130,130,,6.5535,results\sft_model\00130_guid-130_untitled.txt,0.5609756097560976,0.36507936507936506,0.4423076923076923,0.2222222222222222,0.144,0.174757281553398,0.2926829268292683,0.19047619047619047,0.23076923076923075,0.8898726105690002,0.8724792003631592,0.8810901045799255,0,0,nan,1,1,1.0,4,0,1,0.002372562885284424,2.99285888671875,0.0,0.25,0.000593140721321106,0.7482147216796875
thnhan/sft_model,131,131,,7.0347,results\sft_model\00131_guid-131_untitled.txt,0.44329896907216493,0.40186915887850466,0.4215686274509804,0.17708333333333334,0.16037735849056603,0.16831683168316833,0.21649484536082475,0.19626168224299065,0.20588235294117646,0.8848440051078796,0.8788127899169922,0.8818180561065674,2,3,0.6666666666666666,1,1,1.0,4,0,3,0.0016937851905822754,1.261854887008667,0.0,0.75,0.00042344629764556885,0.31546372175216675
thnhan/sft_model,132,132,,8.1437,results\sft_model\00132_guid-132_untitled.txt,0.425531914893617,0.31496062992125984,0.36199095022624433,0.15053763440860216,0.1111111111111111,0.1278538812785388,0.24468085106382978,0.18110236220472442,0.2081447963800905,0.8823012113571167,0.8736953139305115,0.8779772520065308,1,1,1.0,3,3,1.0,4,0,3,0.01348114013671875,0.6550817489624023,0.0,0.75,0.0033702850341796875,0.16377043724060059
thnhan/sft_model,133,133,,6.9347,results\sft_model\00133_guid-133_untitled.txt,0.631578947368421,0.36923076923076925,0.46601941747572817,0.30666666666666664,0.17829457364341086,0.22549019607843138,0.3684210526315789,0.2153846153846154,0.2718446601941748,0.8987839221954346,0.8705915212631226,0.8844631314277649,4,5,0.8,4,4,1.0,4,0,4,0.006572246551513672,0.001284480094909668,0.0,1.0,0.001643061637878418,0.000321120023727417
thnhan/sft_model,134,134,,7.2519,results\sft_model\00134_guid-134_untitled.txt,0.4931506849315068,0.34615384615384615,0.4067796610169492,0.2638888888888889,0.18446601941747573,0.21714285714285717,0.3561643835616438,0.25,0.2937853107344633,0.9033523797988892,0.8766616582870483,0.889806866645813,0,0,nan,0,0,nan,3,0,2,0.0007982254028320312,1.4797630310058594,0.0,0.6666666666666666,0.00026607513427734375,0.4932543436686198
thnhan/sft_model,135,135,,3.7404,results\sft_model\00135_guid-135_untitled.txt,0.5616438356164384,0.4606741573033708,0.5061728395061729,0.25,0.20454545454545456,0.225,0.3972602739726027,0.3258426966292135,0.3580246913580247,0.9147422313690186,0.8926674723625183,0.9035699963569641,2,2,1.0,1,1,1.0,3,0,3,0.006229877471923828,0.1899700164794922,0.0,1.0,0.0020766258239746094,0.06332333882649739
thnhan/sft_model,136,136,,5.1215,results\sft_model\00136_guid-136_untitled.txt,0.4583333333333333,0.6111111111111112,0.5238095238095238,0.22535211267605634,0.3018867924528302,0.25806451612903225,0.2916666666666667,0.3888888888888889,0.3333333333333333,0.8822705745697021,0.894264280796051,0.8882269263267517,1,1,1.0,1,3,0.3333333333333333,5,1,3,1.0286178588867188,2.2742271423339844,0.2,0.6,0.20572357177734374,0.4548454284667969
thnhan/sft_model,137,137,,7.3571,results\sft_model\00137_guid-137_untitled.txt,0.6382978723404256,0.42857142857142855,0.5128205128205128,0.3118279569892473,0.20863309352517986,0.25,0.3829787234042553,0.2571428571428571,0.30769230769230765,0.9194309711456299,0.8938339948654175,0.9064518213272095,0,0,nan,0,0,nan,4,0,2,0.0008153915405273438,1.9752893447875977,0.0,0.5,0.00020384788513183594,0.4938223361968994
thnhan/sft_model,138,138,,8.9015,results\sft_model\00138_guid-138_untitled.txt,0.5876288659793815,0.4253731343283582,0.49350649350649345,0.3125,0.22556390977443608,0.2620087336244541,0.32989690721649484,0.23880597014925373,0.27705627705627706,0.8971414566040039,0.8939935564994812,0.8955646753311157,3,5,0.6,4,4,1.0,5,0,2,0.005027055740356445,2.977954149246216,0.0,0.4,0.001005411148071289,0.5955908298492432
thnhan/sft_model,139,139,,6.7072,results\sft_model\00139_guid-139_untitled.txt,0.5802469135802469,0.3333333333333333,0.42342342342342343,0.2875,0.16428571428571428,0.2090909090909091,0.345679012345679,0.19858156028368795,0.25225225225225223,0.8993468284606934,0.8808099031448364,0.8899818658828735,1,1,1.0,0,0,nan,3,0,2,0.0011661052703857422,0.998504638671875,0.0,0.6666666666666666,0.0003887017567952474,0.3328348795572917
thnhan/sft_model,140,140,,5.8584,results\sft_model\00140_guid-140_untitled.txt,0.3787878787878788,0.2976190476190476,0.33333333333333337,0.13846153846153847,0.10843373493975904,0.12162162162162161,0.22727272727272727,0.17857142857142858,0.2,0.8763402700424194,0.8709398508071899,0.8736317157745361,0,0,nan,0,0,nan,3,0,0,0.004515290260314941,2.51708984375,0.0,0.0,0.0015050967534383137,0.8390299479166666
thnhan/sft_model,141,141,,7.0544,results\sft_model\00141_guid-141_untitled.txt,0.417910447761194,0.30434782608695654,0.35220125786163525,0.18181818181818182,0.13186813186813187,0.15286624203821655,0.26865671641791045,0.1956521739130435,0.22641509433962267,0.8895324468612671,0.8549772500991821,0.8719125986099243,0,0,nan,0,0,nan,3,0,0,0.0007162094116210938,2.70556640625,0.0,0.0,0.0002387364705403646,0.90185546875
thnhan/sft_model,142,142,,3.9961,results\sft_model\00142_guid-142_untitled.txt,0.5147058823529411,0.3153153153153153,0.39106145251396646,0.1791044776119403,0.10909090909090909,0.13559322033898302,0.27941176470588236,0.17117117117117117,0.2122905027932961,0.890823483467102,0.867904543876648,0.8792146444320679,1,1,1.0,1,1,1.0,4,0,1,0.0012249946594238281,3.47705078125,0.0,0.25,0.00030624866485595703,0.8692626953125
thnhan/sft_model,143,143,,7.4004,results\sft_model\00143_guid-143_untitled.txt,0.5789473684210527,0.35772357723577236,0.44221105527638194,0.30666666666666664,0.1885245901639344,0.23350253807106597,0.3815789473684211,0.23577235772357724,0.2914572864321608,0.897235631942749,0.8805595636367798,0.8888193964958191,3,4,0.75,2,2,1.0,4,1,1,0.8514840602874756,2.8079662322998047,0.25,0.25,0.2128710150718689,0.7019915580749512
thnhan/sft_model,144,144,,6.4548,results\sft_model\00144_guid-144_untitled.txt,0.34328358208955223,0.21100917431192662,0.26136363636363635,0.13636363636363635,0.08333333333333333,0.10344827586206896,0.23880597014925373,0.14678899082568808,0.18181818181818182,0.8598887920379639,0.842465877532959,0.8510882258415222,2,3,0.6666666666666666,5,5,1.0,3,0,1,0.008336663246154785,1.9870253801345825,0.0,0.3333333333333333,0.0027788877487182617,0.6623417933781942
thnhan/sft_model,145,145,,5.7681,results\sft_model\00145_guid-145_untitled.txt,0.5777777777777777,0.4406779661016949,0.5,0.4157303370786517,0.3162393162393162,0.3592233009708738,0.35555555555555557,0.2711864406779661,0.3076923076923077,0.9064964056015015,0.9014947414398193,0.9039886593818665,0,0,nan,0,0,nan,4,1,2,0.9751582145690918,2.0190811157226562,0.25,0.5,0.24378955364227295,0.5047702789306641
thnhan/sft_model,146,146,,3.9882,results\sft_model\00146_guid-146_untitled.txt,0.6212121212121212,0.3178294573643411,0.4205128205128206,0.36923076923076925,0.1875,0.24870466321243523,0.4393939393939394,0.2248062015503876,0.29743589743589743,0.9103016257286072,0.8715913891792297,0.8905260562896729,1,1,1.0,5,5,1.0,3,0,3,0.056179046630859375,0.002525806427001953,0.0,1.0,0.018726348876953125,0.0008419354756673177
thnhan/sft_model,147,147,,9.4371,results\sft_model\00147_guid-147_untitled.txt,0.53125,0.35664335664335667,0.42677824267782427,0.23157894736842105,0.15492957746478872,0.18565400843881857,0.2916666666666667,0.1958041958041958,0.23430962343096234,0.9004839658737183,0.8868666887283325,0.8936234712600708,7,7,1.0,2,2,1.0,4,0,1,0.0007402896881103516,3.0299072265625,0.0,0.25,0.0001850724220275879,0.757476806640625
thnhan/sft_model,148,148,,4.2851,results\sft_model\00148_guid-148_untitled.txt,0.5740740740740741,0.4246575342465753,0.4881889763779527,0.3018867924528302,0.2222222222222222,0.25599999999999995,0.4444444444444444,0.3287671232876712,0.3779527559055118,0.9179054498672485,0.8871784806251526,0.9022803902626038,1,1,1.0,0,0,nan,3,0,1,0.000610053539276123,2.0174560546875,0.0,0.3333333333333333,0.00020335117975870767,0.6724853515625
thnhan/sft_model,149,149,,4.1452,results\sft_model\00149_guid-149_untitled.txt,0.6027397260273972,0.4489795918367347,0.5146198830409356,0.375,0.27835051546391754,0.31952662721893493,0.3835616438356164,0.2857142857142857,0.32748538011695905,0.895474910736084,0.8990793228149414,0.8972735404968262,0,0,nan,0,0,nan,3,0,2,0.0008779764175415039,1.0054130554199219,0.0,0.6666666666666666,0.00029265880584716797,0.33513768513997394
thnhan/sft_model,150,150,,4.5968,results\sft_model\00150_guid-150_untitled.txt,0.4852941176470588,0.3402061855670103,0.4,0.208955223880597,0.14583333333333334,0.17177914110429449,0.36764705882352944,0.25773195876288657,0.30303030303030304,0.8800329566001892,0.8744000792503357,0.8772075176239014,3,4,0.75,2,2,1.0,3,0,3,0.014843940734863281,0.023679256439208984,0.0,1.0,0.004947980244954427,0.007893085479736328
thnhan/sft_model,151,151,,4.7521,results\sft_model\00151_guid-151_untitled.txt,0.4266666666666667,0.2191780821917808,0.28959276018099545,0.14864864864864866,0.07586206896551724,0.10045662100456619,0.29333333333333333,0.1506849315068493,0.19909502262443438,0.8764486312866211,0.8485325574874878,0.8622646927833557,0,0,nan,0,0,nan,3,0,3,0.0031213760375976562,0.0028464794158935547,0.0,1.0,0.0010404586791992188,0.0009488264719645182
thnhan/sft_model,152,152,,5.4527,results\sft_model\00152_guid-152_untitled.txt,0.6292134831460674,0.3236994219653179,0.42748091603053434,0.3068181818181818,0.1569767441860465,0.2076923076923077,0.34831460674157305,0.1791907514450867,0.23664122137404578,0.9026692509651184,0.8669440746307373,0.8844460844993591,1,1,1.0,0,0,nan,4,0,1,0.0007944107055664062,2.9710981845855713,0.0,0.25,0.00019860267639160156,0.7427745461463928
thnhan/sft_model,153,153,,4.5693,results\sft_model\00153_guid-153_untitled.txt,0.6962025316455697,0.47413793103448276,0.5641025641025642,0.4230769230769231,0.28695652173913044,0.3419689119170985,0.45569620253164556,0.3103448275862069,0.36923076923076925,0.9271870255470276,0.899922788143158,0.9133514761924744,5,5,1.0,4,4,1.0,7,1,5,1.125082015991211,1.9690132141113281,0.14285714285714285,0.7142857142857143,0.1607260022844587,0.281287602015904
thnhan/sft_model,154,154,,5.9159,results\sft_model\00154_guid-154_untitled.txt,0.5903614457831325,0.3828125,0.4644549763033175,0.24390243902439024,0.15748031496062992,0.1913875598086124,0.3493975903614458,0.2265625,0.27488151658767773,0.8923722505569458,0.8695501089096069,0.8808134198188782,3,6,0.5,2,2,1.0,5,0,1,0.0018432140350341797,3.986417770385742,0.0,0.2,0.00036864280700683595,0.7972835540771485
thnhan/sft_model,155,155,,4.6819,results\sft_model\00155_guid-155_untitled.txt,0.746031746031746,0.3821138211382114,0.5053763440860215,0.45161290322580644,0.22950819672131148,0.30434782608695654,0.47619047619047616,0.24390243902439024,0.3225806451612903,0.9268338680267334,0.8698601126670837,0.8974436521530151,4,4,1.0,3,3,1.0,3,0,1,0.010520875453948975,2.395751953125,0.0,0.3333333333333333,0.003506958484649658,0.798583984375
thnhan/sft_model,156,156,,5.8865,results\sft_model\00156_guid-156_untitled.txt,0.35443037974683544,0.27184466019417475,0.30769230769230765,0.11538461538461539,0.08823529411764706,0.10000000000000002,0.22784810126582278,0.17475728155339806,0.19780219780219777,0.8753113150596619,0.8595814108848572,0.8673750758171082,1,1,1.0,0,0,nan,3,1,2,0.9788113832473755,1.006709337234497,0.3333333333333333,0.6666666666666666,0.3262704610824585,0.3355697790781657
thnhan/sft_model,157,157,,6.153,results\sft_model\00157_guid-157_untitled.txt,0.34408602150537637,0.3368421052631579,0.3404255319148936,0.17391304347826086,0.1702127659574468,0.17204301075268816,0.25806451612903225,0.25263157894736843,0.2553191489361702,0.8768773674964905,0.8696587681770325,0.8732531666755676,1,1,1.0,0,0,nan,4,0,3,0.001822352409362793,1.0472412109375,0.0,0.75,0.00045558810234069824,0.261810302734375
thnhan/sft_model,158,158,,6.6076,results\sft_model\00158_guid-158_untitled.txt,0.4235294117647059,0.32727272727272727,0.36923076923076925,0.14285714285714285,0.11009174311926606,0.1243523316062176,0.23529411764705882,0.18181818181818182,0.20512820512820512,0.8721357583999634,0.8728476762771606,0.8724915981292725,2,3,0.6666666666666666,3,3,1.0,3,0,0,0.0004018545150756836,2.9814453125,0.0,0.0,0.00013395150502522787,0.9938151041666666
thnhan/sft_model,159,159,,5.141,results\sft_model\00159_guid-159_untitled.txt,0.2857142857142857,0.2608695652173913,0.2727272727272727,0.13253012048192772,0.12087912087912088,0.12643678160919541,0.17857142857142858,0.16304347826086957,0.17045454545454547,0.8680989742279053,0.860650897026062,0.8643589019775391,0,0,nan,0,0,nan,4,0,2,0.07488065958023071,1.9152634143829346,0.0,0.5,0.018720164895057678,0.47881585359573364
thnhan/sft_model,160,160,,7.8876,results\sft_model\00160_guid-160_untitled.txt,0.5376344086021505,0.373134328358209,0.4405286343612335,0.2826086956521739,0.19548872180451127,0.2311111111111111,0.3763440860215054,0.26119402985074625,0.30837004405286345,0.9023600816726685,0.8762659430503845,0.8891216516494751,0,0,nan,0,0,nan,4,0,0,0.0016602873802185059,3.38037109375,0.0,0.0,0.00041507184505462646,0.8450927734375
thnhan/sft_model,161,161,,3.5272,results\sft_model\00161_guid-161_untitled.txt,0.5806451612903226,0.375,0.4556962025316456,0.3770491803278688,0.24210526315789474,0.2948717948717949,0.45161290322580644,0.2916666666666667,0.35443037974683544,0.9015581011772156,0.8699299693107605,0.885461688041687,4,4,1.0,4,4,1.0,4,1,3,0.8095378875732422,1.3216094970703125,0.25,0.75,0.20238447189331055,0.3304023742675781
thnhan/sft_model,162,162,,5.8485,results\sft_model\00162_guid-162_untitled.txt,0.5540540540540541,0.3474576271186441,0.4270833333333333,0.273972602739726,0.17094017094017094,0.2105263157894737,0.33783783783783783,0.211864406779661,0.2604166666666667,0.9086190462112427,0.8744106292724609,0.8911866545677185,0,1,0.0,0,0,nan,3,0,1,0.0012087821960449219,1.9694061279296875,0.0,0.3333333333333333,0.0004029273986816406,0.6564687093098959
thnhan/sft_model,163,163,,5.2894,results\sft_model\00163_guid-163_untitled.txt,0.5223880597014925,0.32407407407407407,0.39999999999999997,0.30303030303030304,0.18691588785046728,0.23121387283236994,0.4626865671641791,0.28703703703703703,0.3542857142857143,0.8901498913764954,0.8636370897293091,0.876693069934845,5,7,0.7142857142857143,2,2,1.0,4,0,0,0.0012562274932861328,3.9921875,0.0,0.0,0.0003140568733215332,0.998046875
thnhan/sft_model,164,164,,7.5106,results\sft_model\00164_guid-164_untitled.txt,0.4752475247524752,0.3582089552238806,0.4085106382978724,0.21,0.15789473684210525,0.1802575107296137,0.2871287128712871,0.21641791044776118,0.24680851063829784,0.8901524543762207,0.8647136688232422,0.8772487044334412,1,1,1.0,5,5,1.0,4,0,3,0.002352476119995117,0.9993753433227539,0.0,0.75,0.0005881190299987793,0.24984383583068848
thnhan/sft_model,165,165,,7.7702,results\sft_model\00165_guid-165_untitled.txt,0.5263157894736842,0.43478260869565216,0.47619047619047616,0.32978723404255317,0.2719298245614035,0.2980769230769231,0.35789473684210527,0.2956521739130435,0.32380952380952377,0.9012481570243835,0.8882012963294983,0.8946771621704102,2,3,0.6666666666666666,6,6,1.0,4,0,0,0.0046539306640625,3.541015625,0.0,0.0,0.001163482666015625,0.88525390625
thnhan/sft_model,166,166,,5.392,results\sft_model\00166_guid-166_untitled.txt,0.4605263157894737,0.28688524590163933,0.35353535353535354,0.25333333333333335,0.15702479338842976,0.19387755102040818,0.3026315789473684,0.1885245901639344,0.23232323232323232,0.892518162727356,0.8724355697631836,0.8823626041412354,0,0,nan,0,0,nan,3,0,2,0.000978231430053711,1.0257720947265625,0.0,0.6666666666666666,0.000326077143351237,0.3419240315755208
thnhan/sft_model,167,167,,3.8497,results\sft_model\00167_guid-167_untitled.txt,0.5079365079365079,0.25,0.33507853403141363,0.3387096774193548,0.16535433070866143,0.22222222222222224,0.2857142857142857,0.140625,0.18848167539267013,0.9005053043365479,0.8608790636062622,0.8802464604377747,0,0,nan,0,0,nan,3,0,1,0.00025898218154907227,1.9904251098632812,0.0,0.3333333333333333,8.632739384969075e-05,0.6634750366210938
thnhan/sft_model,168,168,,4.8856,results\sft_model\00168_guid-168_untitled.txt,0.31521739130434784,0.32954545454545453,0.3222222222222222,0.13186813186813187,0.13793103448275862,0.1348314606741573,0.1956521739130435,0.20454545454545456,0.2,0.8714027404785156,0.8589620590209961,0.8651376962661743,0,0,nan,0,0,nan,4,0,1,0.0022318363189697266,2.8363218307495117,0.0,0.25,0.0005579590797424316,0.7090804576873779
thnhan/sft_model,169,169,,6.0836,results\sft_model\00169_guid-169_untitled.txt,0.5316455696202531,0.4158415841584158,0.4666666666666667,0.3333333333333333,0.26,0.2921348314606742,0.31645569620253167,0.24752475247524752,0.2777777777777778,0.8980698585510254,0.8892843127250671,0.8936554193496704,2,3,0.6666666666666666,2,2,1.0,3,0,2,0.005569934844970703,1.0397415161132812,0.0,0.6666666666666666,0.0018566449483235676,0.34658050537109375
thnhan/sft_model,170,170,,5.5094,results\sft_model\00170_guid-170_untitled.txt,0.49206349206349204,0.2818181818181818,0.3583815028901734,0.22580645161290322,0.12844036697247707,0.16374269005847952,0.30158730158730157,0.17272727272727273,0.21965317919075145,0.8808276653289795,0.8608782291412354,0.870738685131073,4,5,0.8,3,3,1.0,5,1,3,0.9908856153488159,2.002814292907715,0.2,0.6,0.19817712306976318,0.40056285858154295
thnhan/sft_model,171,171,,8.092,results\sft_model\00171_guid-171_untitled.txt,0.411214953271028,0.5365853658536586,0.4656084656084656,0.22641509433962265,0.2962962962962963,0.25668449197860965,0.2897196261682243,0.3780487804878049,0.328042328042328,0.8899213075637817,0.9038432836532593,0.896828293800354,1,1,1.0,0,0,nan,5,1,4,0.740882158279419,1.3025908470153809,0.2,0.8,0.1481764316558838,0.26051816940307615
thnhan/sft_model,172,172,,5.4989,results\sft_model\00172_guid-172_untitled.txt,0.44155844155844154,0.3333333333333333,0.37988826815642457,0.15789473684210525,0.1188118811881188,0.13559322033898305,0.3116883116883117,0.23529411764705882,0.2681564245810056,0.8839318752288818,0.8624662160873413,0.8730671405792236,4,4,1.0,5,5,1.0,4,0,0,0.0008741617202758789,3.8984375,0.0,0.0,0.00021854043006896973,0.974609375
thnhan/sft_model,173,173,,4.1334,results\sft_model\00173_guid-173_untitled.txt,0.35526315789473684,0.35064935064935066,0.35294117647058826,0.16,0.15789473684210525,0.15894039735099338,0.17105263157894737,0.16883116883116883,0.16993464052287582,0.8763593435287476,0.8772672414779663,0.8768130540847778,0,2,0.0,0,0,nan,3,0,2,0.003154277801513672,1.42938232421875,0.0,0.6666666666666666,0.0010514259338378906,0.4764607747395833
thnhan/sft_model,174,174,,4.4989,results\sft_model\00174_guid-174_untitled.txt,0.6166666666666667,0.3894736842105263,0.47741935483870973,0.3389830508474576,0.2127659574468085,0.26143790849673204,0.45,0.28421052631578947,0.34838709677419355,0.8998557329177856,0.8731623888015747,0.8863081336021423,1,1,1.0,1,2,0.5,4,2,2,1.9702203273773193,1.974271297454834,0.5,0.5,0.49255508184432983,0.4935678243637085
thnhan/sft_model,175,175,,5.367,results\sft_model\00175_guid-175_untitled.txt,0.5063291139240507,0.26143790849673204,0.34482758620689663,0.19230769230769232,0.09868421052631579,0.13043478260869565,0.24050632911392406,0.12418300653594772,0.16379310344827588,0.8895983695983887,0.8504635691642761,0.8695908188819885,0,0,nan,0,0,nan,3,0,2,0.0022196173667907715,1.3619384765625,0.0,0.6666666666666666,0.0007398724555969238,0.4539794921875
thnhan/sft_model,176,176,,6.1453,results\sft_model\00176_guid-176_untitled.txt,0.52,0.375,0.43575418994413406,0.3108108108108108,0.22330097087378642,0.2598870056497175,0.32,0.23076923076923078,0.2681564245810056,0.900475263595581,0.8801026344299316,0.8901723623275757,1,1,1.0,0,0,nan,3,0,1,0.0004024505615234375,1.9828948974609375,0.0,0.3333333333333333,0.00013415018717447916,0.6609649658203125
thnhan/sft_model,177,177,,5.5154,results\sft_model\00177_guid-177_untitled.txt,0.4146341463414634,0.33663366336633666,0.37158469945355194,0.16049382716049382,0.13,0.143646408839779,0.1951219512195122,0.15841584158415842,0.1748633879781421,0.8643509149551392,0.8679620027542114,0.8661527037620544,1,1,1.0,2,2,1.0,4,0,0,0.003155827522277832,3.98291015625,0.0,0.0,0.000788956880569458,0.9957275390625
